day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;426100;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;3042.0
1;426100;BANANAS;4838;24;;;;;4844;24;;;;;4841.0;2491.28125
1;426200;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;3042.0
1;426200;BANANAS;4843;1;4838;1;4837;26;4844;27;;;;;4843.5;2489.2265625
1;426300;PEARLS;9998;7;9995;20;;;10005;20;;;;;10001.5;3042.0
1;426300;BANANAS;4838;7;4837;20;;;4844;20;;;;;4841.0;2490.82421875
1;426400;PEARLS;9998;3;9996;2;9995;28;10004;2;10005;28;;;10001.0;3042.0
1;426400;BANANAS;4838;3;4837;30;;;4844;30;;;;;4841.0;2487.54296875
1;426500;PEARLS;9996;1;9995;24;;;10002;3;10004;1;10005;24;9999.0;3042.0
1;426500;BANANAS;4837;25;;;;;4842;3;4844;25;;;4839.5;2489.26171875
1;426600;BANANAS;4838;2;4837;22;;;4844;22;;;;;4841.0;2488.34375
1;426600;PEARLS;9998;2;9996;1;9995;21;10004;1;10005;21;;;10001.0;3042.0
1;426700;BANANAS;4837;29;;;;;4842;9;4844;29;;;4839.5;2490.07421875
1;426700;PEARLS;9995;29;;;;;10002;9;10005;29;;;9998.5;3042.0
1;426800;BANANAS;4837;28;;;;;4843;2;4844;26;;;4840.0;2483.08984375
1;426800;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;3042.0
1;426900;BANANAS;4837;26;;;;;4843;22;;;;;4840.0;2481.25
1;426900;PEARLS;9998;4;9996;2;9995;20;10004;2;10005;20;;;10001.0;3042.0
1;427000;BANANAS;4838;2;4837;29;;;4844;29;;;;;4841.0;2483.75
1;427000;PEARLS;9998;2;9995;29;;;10000;6;10005;29;;;9999.0;3042.0
1;427100;BANANAS;4838;2;4837;24;;;4844;24;;;;;4841.0;2487.48828125
1;427100;PEARLS;9998;2;9996;2;9995;22;10004;2;10005;22;;;10001.0;3042.0
1;427200;BANANAS;4837;22;;;;;4843;22;;;;;4840.0;2482.57421875
1;427200;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;3042.0
1;427300;BANANAS;4838;2;4837;31;;;4843;2;4844;29;;;4840.5;2484.4296875
1;427300;PEARLS;9998;2;9996;2;9995;29;10004;2;10005;29;;;10001.0;3042.0
1;427400;PEARLS;9998;4;9996;2;9995;27;10004;2;10005;27;;;10001.0;3042.0
1;427400;BANANAS;4838;4;4837;29;;;4843;2;4844;27;;;4840.5;2483.88671875
1;427500;BANANAS;4836;24;;;;;4837;1;4838;1;4843;24;4836.5;2480.59765625
1;427500;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;3042.0
1;427600;PEARLS;9995;23;;;;;10000;2;10002;5;10005;23;9997.5;3042.0
1;427600;BANANAS;4836;23;;;;;4841;5;4843;23;;;4838.5;2477.21875
1;427700;BANANAS;4836;29;;;;;4841;9;4843;29;;;4838.5;2474.78125
1;427700;PEARLS;9995;29;;;;;10002;9;10005;29;;;9998.5;3042.0
1;427800;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;3042.0
1;427800;BANANAS;4836;27;;;;;4843;27;;;;;4839.5;2476.94921875
1;427900;BANANAS;4837;3;4836;29;;;4843;29;;;;;4840.0;2478.046875
1;427900;PEARLS;10002;1;9998;3;9996;2;10004;2;10005;27;;;10003.0;3042.0
1;428000;PEARLS;9996;2;9995;26;;;9998;1;10004;2;10005;26;9997.0;3044.0
1;428000;BANANAS;4836;2;4835;26;;;4838;6;4842;28;;;4837.0;2471.53515625
1;428100;BANANAS;4836;26;;;;;4842;26;;;;;4839.0;2478.140625
1;428100;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;3046.0
1;428200;PEARLS;9998;5;9996;2;9995;26;10004;2;10005;26;;;10001.0;3046.0
1;428200;BANANAS;4837;5;4836;28;;;4842;28;;;;;4839.5;2479.8984375
1;428300;BANANAS;4836;8;4835;30;;;4842;31;;;;;4839.0;2476.8046875
1;428300;PEARLS;9998;7;9996;1;9995;30;10004;1;10005;30;;;10001.0;3046.0
1;428400;PEARLS;10002;1;9996;2;9995;27;10004;2;10005;27;;;10003.0;3046.0
1;428400;BANANAS;4835;29;;;;;4836;4;4842;29;;;4835.5;2468.6796875
1;428500;BANANAS;4835;25;;;;;4842;25;;;;;4838.5;2472.0703125
1;428500;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;3048.0
1;428600;PEARLS;9998;6;9996;2;9995;24;10004;2;10005;24;;;10001.0;3048.0
1;428600;BANANAS;4836;6;4835;26;;;4841;26;;;;;4838.5;2464.4375
1;428700;BANANAS;4835;1;4834;28;;;4839;9;4841;29;;;4837.0;2461.5703125
1;428700;PEARLS;9996;1;9995;28;;;9998;2;10002;9;10004;1;9997.0;3048.0
1;428800;PEARLS;9996;2;9995;30;;;10002;5;10004;2;10005;30;9999.0;3052.0
1;428800;BANANAS;4835;32;;;;;4840;4;4841;2;4842;30;4837.5;2469.390625
1;428900;PEARLS;10002;1;9998;9;9996;1;10004;1;10005;20;;;10003.0;3052.0
1;428900;BANANAS;4836;9;4835;21;;;4842;21;;;;;4839.0;2472.046875
1;429000;PEARLS;9996;2;9995;20;;;10002;1;10004;2;10005;20;9999.0;3054.0
1;429000;BANANAS;4835;22;;;;;4841;22;;;;;4838.0;2465.8515625
1;429100;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;3054.0
1;429100;BANANAS;4835;2;4834;24;;;4837;3;4841;26;;;4836.0;2462.4609375
1;429200;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;3054.0
1;429200;BANANAS;4835;25;;;;;4842;25;;;;;4838.5;2477.0234375
1;429300;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;3054.0
1;429300;BANANAS;4836;2;4835;30;;;4842;32;;;;;4839.0;2482.2578125
1;429400;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;3054.0
1;429400;BANANAS;4836;23;;;;;4843;23;;;;;4839.5;2497.3046875
1;429500;BANANAS;4841;1;4837;10;4836;29;4842;1;4843;28;;;4841.5;2489.1328125
1;429500;PEARLS;9998;10;9996;1;9995;28;10004;1;10005;28;;;10001.0;3054.0
1;429600;BANANAS;4836;27;;;;;4843;27;;;;;4839.5;2499.515625
1;429600;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;3054.0
1;429700;BANANAS;4836;26;;;;;4843;26;;;;;4839.5;2490.40625
1;429700;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;3054.0
1;429800;BANANAS;4837;2;4836;23;;;4843;23;;;;;4840.0;2496.2578125
1;429800;PEARLS;9998;2;9995;23;;;10005;23;;;;;10001.5;3054.0
1;429900;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;3054.0
1;429900;BANANAS;4837;29;;;;;4844;29;;;;;4840.5;2509.78125
1;430000;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;3054.0
1;430000;BANANAS;4837;26;;;;;4843;1;4844;25;;;4840.0;2511.6015625
1;430100;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;3054.0
1;430100;BANANAS;4837;24;;;;;4843;2;4844;22;;;4840.0;2509.40625
1;430200;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;3054.0
1;430200;BANANAS;4838;2;4837;29;;;4844;31;;;;;4841.0;2523.1640625
1;430300;PEARLS;10002;11;10000;4;9996;1;10004;1;10005;30;;;10003.0;3054.0
1;430300;BANANAS;4837;30;;;;;4844;31;;;;;4840.5;2520.984375
1;430400;PEARLS;9998;4;9995;25;;;10005;25;;;;;10001.5;3076.0
1;430400;BANANAS;4839;4;4838;25;;;4845;25;;;;;4842.0;2528.34375
1;430500;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;3076.0
1;430500;BANANAS;4838;31;;;;;4845;31;;;;;4841.5;2533.25
1;430600;PEARLS;10002;1;9998;1;9995;20;10005;20;;;;;10003.5;3076.0
1;430600;BANANAS;4839;1;4838;20;;;4845;20;;;;;4842.0;2532.9140625
1;430700;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;3078.0
1;430700;BANANAS;4838;21;;;;;4845;21;;;;;4841.5;2535.359375
1;430800;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;3078.0
1;430800;BANANAS;4838;31;;;;;4844;31;;;;;4841.0;2524.734375
1;430900;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;3078.0
1;430900;BANANAS;4837;20;;;;;4844;20;;;;;4840.5;2522.484375
1;431000;BANANAS;4838;25;;;;;4845;25;;;;;4841.5;2530.28125
1;431000;PEARLS;9995;25;;;;;9998;1;10005;25;;;9996.5;3078.0
1;431100;BANANAS;4840;5;4838;1;4837;28;4842;4;4844;29;;;4841.0;2520.9921875
1;431100;PEARLS;9996;1;9995;28;;;10002;5;10004;1;10005;28;9999.0;3080.0
1;431200;BANANAS;4837;28;;;;;4838;1;4844;28;;;4837.5;2520.140625
1;431200;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;3080.0
1;431300;BANANAS;4837;31;;;;;4844;31;;;;;4840.5;2516.546875
1;431300;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;3080.0
1;431400;BANANAS;4842;1;4837;28;;;4843;2;4844;26;;;4842.5;2510.4140625
1;431400;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;3080.0
1;431500;BANANAS;4837;24;;;;;4844;24;;;;;4840.5;2514.2890625
1;431500;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;3080.0
1;431600;BANANAS;4843;1;4838;1;4837;29;4844;30;;;;;4843.5;2523.734375
1;431600;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;3080.0
1;431700;BANANAS;4838;1;4837;27;;;4844;28;;;;;4841.0;2528.625
1;431700;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;3080.0
1;431800;PEARLS;10002;1;9996;2;9995;27;10004;2;10005;27;;;10003.0;3080.0
1;431800;BANANAS;4838;29;;;;;4844;2;4845;27;;;4841.0;2534.9140625
1;431900;BANANAS;4838;27;;;;;4841;6;4843;1;4845;27;4839.5;2541.3359375
1;431900;PEARLS;9996;2;9995;25;;;10002;1;10004;2;10005;25;9999.0;3082.0
1;432000;BANANAS;4843;1;4839;8;4838;22;4844;2;4845;20;;;4843.5;2535.453125
1;432000;PEARLS;9998;8;9996;2;9995;20;10004;2;10005;20;;;10001.0;3082.0
1;432100;PEARLS;10000;5;9996;1;9995;23;10004;1;10005;23;;;10002.0;3082.0
1;432100;BANANAS;4837;24;;;;;4844;24;;;;;4840.5;2524.921875
1;432200;PEARLS;9995;27;;;;;10002;8;10005;27;;;9998.5;3082.0
1;432200;BANANAS;4837;27;;;;;4841;8;4843;27;;;4839.0;2516.765625
1;432300;BANANAS;4837;28;;;;;4844;28;;;;;4840.5;2526.8984375
1;432300;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;3082.0
1;432400;BANANAS;4838;31;;;;;4843;9;4845;31;;;4840.5;2542.0234375
1;432400;PEARLS;9996;1;9995;30;;;10002;9;10004;1;10005;30;9999.0;3082.0
1;432500;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;3082.0
1;432500;BANANAS;4844;1;4839;1;4838;28;4845;29;;;;;4844.5;2546.359375
1;432600;PEARLS;9995;20;;;;;10002;9;10005;20;;;9998.5;3082.0
1;432600;BANANAS;4838;20;;;;;4843;8;4845;20;;;4840.5;2545.7109375
1;432700;BANANAS;4838;28;;;;;4845;28;;;;;4841.5;2546.3515625
1;432700;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;3082.0
1;432800;BANANAS;4838;28;;;;;4844;28;;;;;4841.0;2535.0
1;432800;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;3082.0
1;432900;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;3082.0
1;432900;BANANAS;4842;1;4837;24;;;4844;24;;;;;4843.0;2529.46875
1;433000;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;3082.0
1;433000;BANANAS;4838;1;4837;24;;;4844;25;;;;;4841.0;2533.2734375
1;433100;BANANAS;4837;23;;;;;4844;23;;;;;4840.5;2529.765625
1;433100;PEARLS;9996;2;9995;21;;;9998;4;10004;2;10005;21;9997.0;3082.0
1;433200;BANANAS;4837;23;;;;;4843;2;4844;21;;;4840.0;2525.1640625
1;433200;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;3090.0
1;433300;PEARLS;9996;2;9995;24;;;9998;3;10002;8;10004;2;9997.0;3090.0
1;433300;BANANAS;4837;2;4836;24;;;4841;8;4843;26;;;4839.0;2520.1640625
1;433400;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;3096.0
1;433400;BANANAS;4836;21;;;;;4843;21;;;;;4839.5;2513.625
1;433500;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;3096.0
1;433500;BANANAS;4840;1;4836;22;;;4843;22;;;;;4841.5;2513.0546875
1;433600;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;3096.0
1;433600;BANANAS;4836;22;;;;;4843;22;;;;;4839.5;2514.765625
1;433700;PEARLS;9996;2;9995;25;;;9998;1;10004;2;10005;25;9997.0;3096.0
1;433700;BANANAS;4836;27;;;;;4843;27;;;;;4839.5;2515.21875
1;433800;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;3098.0
1;433800;BANANAS;4837;21;;;;;4843;21;;;;;4840.0;2522.578125
1;433900;PEARLS;9996;2;9995;30;;;9998;1;10004;2;10005;30;9997.0;3098.0
1;433900;BANANAS;4837;1;4836;30;;;4843;32;;;;;4840.0;2516.984375
1;434000;BANANAS;4837;2;4836;23;;;4842;2;4843;21;;;4839.5;2510.7421875
1;434000;PEARLS;9998;2;9996;2;9995;21;10004;2;10005;21;;;10001.0;3100.0
1;434100;BANANAS;4836;28;;;;;4843;28;;;;;4839.5;2513.375
1;434100;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;3100.0
1;434200;BANANAS;4837;1;4836;21;;;4843;22;;;;;4840.0;2518.1640625
1;434200;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;3100.0
1;434300;BANANAS;4836;27;;;;;4843;27;;;;;4839.5;2516.265625
1;434300;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;3100.0
1;434400;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;3100.0
1;434400;BANANAS;4836;23;;;;;4837;8;4843;23;;;4836.5;2516.8984375
1;434500;PEARLS;9998;4;9996;2;9995;20;10004;2;10005;20;;;10001.0;3100.0
1;434500;BANANAS;4837;4;4836;22;;;4843;22;;;;;4840.0;2526.4921875
1;434600;PEARLS;9996;2;9995;26;;;10002;7;10004;2;10005;26;9999.0;3100.0
1;434600;BANANAS;4836;28;;;;;4840;7;4842;28;;;4838.0;2517.953125
1;434700;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;3100.0
1;434700;BANANAS;4835;31;;;;;4842;31;;;;;4838.5;2506.421875
1;434800;PEARLS;9998;3;9996;1;9995;27;10004;1;10005;27;;;10001.0;3100.0
1;434800;BANANAS;4836;3;4835;28;;;4841;1;4842;27;;;4838.5;2502.3515625
1;434900;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;3100.0
1;434900;BANANAS;4841;1;4836;29;;;4842;29;;;;;4841.5;2516.3125
1;435000;PEARLS;9995;27;;;;;10002;9;10005;27;;;9998.5;3100.0
1;435000;BANANAS;4835;27;;;;;4840;9;4842;27;;;4837.5;2514.3671875
1;435100;PEARLS;9996;1;9995;26;;;10002;4;10004;1;10005;26;9999.0;3100.0
1;435100;BANANAS;4836;26;;;;;4841;4;4842;1;4843;26;4838.5;2523.25
1;435200;PEARLS;9996;1;9995;29;;;10002;8;10004;1;10005;29;9999.0;3100.0
1;435200;BANANAS;4836;30;;;;;4841;8;4842;1;4843;29;4838.5;2523.3359375
1;435300;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;3100.0
1;435300;BANANAS;4836;28;;;;;4842;28;;;;;4839.0;2520.5234375
1;435400;PEARLS;10000;3;9996;1;9995;26;10004;1;10005;26;;;10002.0;3100.0
1;435400;BANANAS;4836;27;;;;;4842;1;4843;26;;;4839.0;2522.90625
1;435500;BANANAS;4841;1;4837;2;4836;22;4842;1;4843;21;;;4841.5;2522.1171875
1;435500;PEARLS;9998;2;9996;1;9995;21;10004;1;10005;21;;;10001.0;3100.0
1;435600;BANANAS;4836;27;;;;;4842;27;;;;;4839.0;2521.8671875
1;435600;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;3100.0
1;435700;BANANAS;4836;31;;;;;4842;2;4843;29;;;4839.0;2526.140625
1;435700;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;3100.0
1;435800;BANANAS;4835;32;;;;;4842;32;;;;;4838.5;2513.828125
1;435800;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;3100.0
1;435900;BANANAS;4835;21;;;;;4842;21;;;;;4838.5;2508.5625
1;435900;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;3100.0
1;436000;BANANAS;4839;2;4835;26;;;4842;26;;;;;4840.5;2509.671875
1;436000;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;3100.0
1;436100;BANANAS;4835;21;;;;;4842;21;;;;;4838.5;2510.9453125
1;436100;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;3100.0
1;436200;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;3100.0
1;436200;BANANAS;4835;25;;;;;4842;25;;;;;4838.5;2510.71875
1;436300;BANANAS;4836;1;4835;20;;;4842;21;;;;;4839.0;2515.5234375
1;436300;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;3100.0
1;436400;PEARLS;9998;6;9996;1;9995;20;10004;1;10005;20;;;10001.0;3100.0
1;436400;BANANAS;4836;6;4835;21;;;4842;21;;;;;4839.0;2513.109375
1;436500;BANANAS;4838;6;4836;21;;;4842;21;;;;;4840.0;2520.0703125
1;436500;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;3100.0
1;436600;PEARLS;9998;1;9995;24;;;10005;24;;;;;10001.5;3100.0
1;436600;BANANAS;4837;1;4836;24;;;4842;24;;;;;4839.5;2520.8125
1;436700;BANANAS;4835;24;;;;;4842;24;;;;;4838.5;2512.203125
1;436700;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;3100.0
1;436800;PEARLS;10002;1;9995;22;;;10005;22;;;;;10003.5;3100.0
1;436800;BANANAS;4835;22;;;;;4842;22;;;;;4838.5;2510.953125
1;436900;BANANAS;4835;21;;;;;4842;21;;;;;4838.5;2513.6171875
1;436900;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;3102.0
1;437000;PEARLS;9995;29;;;;;10000;2;10005;29;;;9997.5;3102.0
1;437000;BANANAS;4835;29;;;;;4842;29;;;;;4838.5;2518.3125
1;437100;BANANAS;4840;4;4836;10;4835;22;4842;22;;;;;4841.0;2514.6875
1;437100;PEARLS;10002;1;9998;10;9996;2;10004;2;10005;20;;;10003.0;3102.0
1;437200;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;3104.0
1;437200;BANANAS;4834;20;;;;;4835;1;4841;20;;;4834.5;2508.359375
1;437300;BANANAS;4834;22;;;;;4841;22;;;;;4837.5;2506.46875
1;437300;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;3104.0
1;437400;PEARLS;9996;2;9995;23;;;10002;5;10004;2;10005;23;9999.0;3104.0
1;437400;BANANAS;4834;25;;;;;4839;1;4841;25;;;4836.5;2508.5078125
1;437500;BANANAS;4835;24;;;;;4841;2;4842;22;;;4838.0;2516.2265625
1;437500;PEARLS;10002;7;9996;2;9995;22;10004;2;10005;22;;;10003.0;3104.0
1;437600;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;3118.0
1;437600;BANANAS;4840;1;4835;23;;;4841;2;4842;21;;;4840.5;2516.0625
1;437700;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;3118.0
1;437700;BANANAS;4840;1;4835;26;;;4841;26;;;;;4840.5;2516.7734375
1;437800;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;3118.0
1;437800;BANANAS;4835;1;4834;29;;;4841;31;;;;;4838.0;2515.5546875
1;437900;PEARLS;9998;2;9996;1;9995;25;10004;1;10005;25;;;10001.0;3118.0
1;437900;BANANAS;4835;2;4834;26;;;4840;1;4841;25;;;4837.5;2506.54296875
1;438000;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;3118.0
1;438000;BANANAS;4834;20;;;;;4841;20;;;;;4837.5;2509.84375
1;438100;PEARLS;9995;24;;;;;10002;9;10005;24;;;9998.5;3118.0
1;438100;BANANAS;4835;24;;;;;4840;9;4842;24;;;4837.5;2523.4765625
1;438200;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;3118.0
1;438200;BANANAS;4835;27;;;;;4842;27;;;;;4838.5;2524.79296875
1;438300;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;3118.0
1;438300;BANANAS;4835;27;;;;;4842;28;;;;;4838.5;2521.76953125
1;438400;BANANAS;4836;10;4835;24;;;4842;24;;;;;4839.0;2522.42578125
1;438400;PEARLS;9998;10;9996;1;9995;23;10004;1;10005;23;;;10001.0;3118.0
1;438500;BANANAS;4835;28;;;;;4839;3;4841;28;;;4837.0;2518.59765625
1;438500;PEARLS;9996;1;9995;27;;;10002;3;10004;1;10005;27;9999.0;3118.0
1;438600;BANANAS;4835;28;;;;;4840;5;4842;28;;;4837.5;2524.9375
1;438600;PEARLS;9996;2;9995;26;;;10002;6;10004;2;10005;26;9999.0;3118.0
1;438700;BANANAS;4835;20;;;;;4842;20;;;;;4838.5;2524.4765625
1;438700;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;3118.0
1;438800;PEARLS;9998;2;9996;1;9995;22;10004;1;10005;22;;;10001.0;3118.0
1;438800;BANANAS;4836;2;4835;23;;;4841;1;4842;22;;;4838.5;2520.7421875
1;438900;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;3118.0
1;438900;BANANAS;4835;32;;;;;4841;2;4842;30;;;4838.0;2522.32421875
1;439000;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;3118.0
1;439000;BANANAS;4835;25;;;;;4841;26;;;;;4838.0;2517.48046875
1;439100;PEARLS;9996;2;9995;21;;;10002;8;10004;2;10005;21;9999.0;3118.0
1;439100;BANANAS;4835;23;;;;;4840;8;4841;2;4842;21;4837.5;2519.67578125
1;439200;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;3118.0
1;439200;BANANAS;4835;21;;;;;4841;22;;;;;4838.0;2518.97265625
1;439300;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;3118.0
1;439300;BANANAS;4834;24;;;;;4841;24;;;;;4837.5;2513.57421875
1;439400;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;3118.0
1;439400;BANANAS;4834;24;;;;;4837;6;4841;24;;;4835.5;2508.859375
1;439500;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;3118.0
1;439500;BANANAS;4834;30;;;;;4841;30;;;;;4837.5;2513.1015625
1;439600;PEARLS;10002;5;9998;5;9995;21;10005;21;;;;;10003.5;3118.0
1;439600;BANANAS;4835;5;4834;21;;;4841;21;;;;;4838.0;2513.7578125
1;439700;PEARLS;9996;2;9995;21;;;10002;5;10004;2;10005;21;9999.0;3128.0
1;439700;BANANAS;4835;23;;;;;4840;5;4841;2;4842;21;4837.5;2526.4609375
1;439800;PEARLS;9998;8;9995;28;;;10005;28;;;;;10001.5;3128.0
1;439800;BANANAS;4836;7;4835;28;;;4837;4;4842;28;;;4836.5;2534.9765625
1;439900;BANANAS;4835;31;;;;;4836;3;4842;31;;;4835.5;2533.5234375
1;439900;PEARLS;9996;1;9995;30;;;9998;2;10004;1;10005;30;9997.0;3128.0
1;440000;BANANAS;4835;25;;;;;4839;9;4841;25;;;4837.0;2524.296875
1;440000;PEARLS;9995;25;;;;;10002;9;10005;25;;;9998.5;3132.0
1;440100;BANANAS;4835;30;;;;;4841;30;;;;;4838.0;2526.703125
1;440100;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;3132.0
1;440200;BANANAS;4835;22;;;;;4838;1;4841;23;;;4836.5;2526.5546875
1;440200;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;3132.0
1;440300;BANANAS;4835;24;;;;;4841;24;;;;;4838.0;2526.890625
1;440300;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;3132.0
1;440400;BANANAS;4835;2;4834;28;;;4841;30;;;;;4838.0;2521.75
1;440400;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;3132.0
1;440500;BANANAS;4834;31;;;;;4840;2;4841;29;;;4837.0;2511.484375
1;440500;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;3132.0
1;440600;BANANAS;4834;24;;;;;4840;2;4841;22;;;4837.0;2511.375
1;440600;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;3132.0
1;440700;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;3132.0
1;440700;BANANAS;4833;23;;;;;4840;23;;;;;4836.5;2495.5546875
1;440800;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;3132.0
1;440800;BANANAS;4833;29;;;;;4840;29;;;;;4836.5;2492.2265625
1;440900;BANANAS;4833;1;4832;24;;;4839;25;;;;;4836.0;2479.703125
1;440900;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;3132.0
1;441000;BANANAS;4832;25;;;;;4839;25;;;;;4835.5;2471.9140625
1;441000;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;3132.0
1;441100;PEARLS;9996;2;9995;20;;;10000;4;10004;2;10005;20;9998.0;3132.0
1;441100;BANANAS;4832;22;;;;;4839;22;;;;;4835.5;2475.8515625
1;441200;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;3132.0
1;441200;BANANAS;4832;32;;;;;4838;32;;;;;4835.0;2465.984375
1;441300;BANANAS;4832;1;4831;21;;;4838;22;;;;;4835.0;2461.046875
1;441300;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;3132.0
1;441400;BANANAS;4832;30;;;;;4839;30;;;;;4835.5;2472.5078125
1;441400;PEARLS;10002;3;9996;1;9995;29;10004;1;10005;29;;;10003.0;3132.0
1;441500;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;3138.0
1;441500;BANANAS;4832;29;;;;;4833;1;4839;29;;;4832.5;2478.0078125
1;441600;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;3138.0
1;441600;BANANAS;4837;13;4832;23;;;4838;2;4839;21;;;4837.5;2471.484375
1;441700;BANANAS;4832;27;;;;;4839;27;;;;;4835.5;2474.6796875
1;441700;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;3138.0
1;441800;BANANAS;4835;4;4832;23;;;4839;23;;;;;4837.0;2473.75
1;441800;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;3138.0
1;441900;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;3138.0
1;441900;BANANAS;4832;19;;;;;4839;20;;;;;4835.5;2471.546875
